gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory	eventType
833176326																										OBS170297920										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS170297920	OBS170297920		obsr337065		1											PRESENT																			1981-05-13T00:00:00				1981	5	13												NORTH_AMERICA				CA	Ontario	Chatham-Kent		Rondeau Provincial Park (general location for observations within the park)									42.273582	-81.86337																																																	avibase-F6DF700B	Oreoscoptes montanus (J.K.Townsend, 1837)								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes	Oreoscoptes			montanus			SPECIES		Sage Thrasher		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	CA	2023-01-24T15:11:02.894Z								CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494973	2494973	1	44	212	729	9321	2494972		2494973	Oreoscoptes montanus	Oreoscoptes montanus (J.K.Townsend, 1837)	Oreoscoptes montanus		DWC_ARCHIVE	2023-01-24T15:11:02.894Z	2022-03-02T17:41:33.833Z	false		CAN	Canada	CAN.9_1	Ontario	CAN.9.4_1	Chatham-Kent	CAN.9.4.1_1	Chatham-Kent	LC	
833175796																										OBS170297907										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS170297907	OBS170297907		obsr337065		1											PRESENT																			1981-04-30T00:00:00				1981	4	30												NORTH_AMERICA				CA	Ontario	Chatham-Kent		Rondeau Provincial Park (general location for observations within the park)									42.273582	-81.86337																																																	avibase-F6DF700B	Oreoscoptes montanus (J.K.Townsend, 1837)								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes	Oreoscoptes			montanus			SPECIES		Sage Thrasher		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	CA	2023-01-24T14:56:30.887Z								CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494973	2494973	1	44	212	729	9321	2494972		2494973	Oreoscoptes montanus	Oreoscoptes montanus (J.K.Townsend, 1837)	Oreoscoptes montanus		DWC_ARCHIVE	2023-01-24T14:56:30.887Z	2022-03-02T17:41:33.833Z	false		CAN	Canada	CAN.9_1	Ontario	CAN.9.4_1	Chatham-Kent	CAN.9.4.1_1	Chatham-Kent	LC	
833175246																										OBS170297915										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS170297915	OBS170297915		obsr337065		1											PRESENT																			1981-05-08T00:00:00				1981	5	8												NORTH_AMERICA				CA	Ontario	Chatham-Kent		Rondeau Provincial Park (general location for observations within the park)									42.273582	-81.86337																																																	avibase-F6DF700B	Oreoscoptes montanus (J.K.Townsend, 1837)								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes	Oreoscoptes			montanus			SPECIES		Sage Thrasher		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	CA	2023-01-24T14:58:02.616Z								CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494973	2494973	1	44	212	729	9321	2494972		2494973	Oreoscoptes montanus	Oreoscoptes montanus (J.K.Townsend, 1837)	Oreoscoptes montanus		DWC_ARCHIVE	2023-01-24T14:58:02.616Z	2022-03-02T17:41:33.833Z	false		CAN	Canada	CAN.9_1	Ontario	CAN.9.4_1	Chatham-Kent	CAN.9.4.1_1	Chatham-Kent	LC	
833173739																										OBS170297914										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS170297914	OBS170297914		obsr337065		1											PRESENT																			1981-05-07T00:00:00				1981	5	7												NORTH_AMERICA				CA	Ontario	Chatham-Kent		Rondeau Provincial Park (general location for observations within the park)									42.273582	-81.86337																																																	avibase-F6DF700B	Oreoscoptes montanus (J.K.Townsend, 1837)								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes	Oreoscoptes			montanus			SPECIES		Sage Thrasher		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	CA	2023-01-24T15:11:20.318Z								CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494973	2494973	1	44	212	729	9321	2494972		2494973	Oreoscoptes montanus	Oreoscoptes montanus (J.K.Townsend, 1837)	Oreoscoptes montanus		DWC_ARCHIVE	2023-01-24T15:11:20.318Z	2022-03-02T17:41:33.833Z	false		CAN	Canada	CAN.9_1	Ontario	CAN.9.4_1	Chatham-Kent	CAN.9.4.1_1	Chatham-Kent	LC	
833173737																										OBS170297913										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS170297913	OBS170297913		obsr337065		1											PRESENT																			1981-05-06T00:00:00				1981	5	6												NORTH_AMERICA				CA	Ontario	Chatham-Kent		Rondeau Provincial Park (general location for observations within the park)									42.273582	-81.86337																																																	avibase-F6DF700B	Oreoscoptes montanus (J.K.Townsend, 1837)								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes	Oreoscoptes			montanus			SPECIES		Sage Thrasher		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	CA	2023-01-24T14:57:38.278Z								CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494973	2494973	1	44	212	729	9321	2494972		2494973	Oreoscoptes montanus	Oreoscoptes montanus (J.K.Townsend, 1837)	Oreoscoptes montanus		DWC_ARCHIVE	2023-01-24T14:57:38.278Z	2022-03-02T17:41:33.833Z	false		CAN	Canada	CAN.9_1	Ontario	CAN.9.4_1	Chatham-Kent	CAN.9.4.1_1	Chatham-Kent	LC	
833173608																										OBS170297910										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS170297910	OBS170297910		obsr337065		1											PRESENT																			1981-05-03T00:00:00				1981	5	3												NORTH_AMERICA				CA	Ontario	Chatham-Kent		Rondeau Provincial Park (general location for observations within the park)									42.273582	-81.86337																																																	avibase-F6DF700B	Oreoscoptes montanus (J.K.Townsend, 1837)								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes	Oreoscoptes			montanus			SPECIES		Sage Thrasher		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	CA	2023-01-24T14:57:53.438Z								CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494973	2494973	1	44	212	729	9321	2494972		2494973	Oreoscoptes montanus	Oreoscoptes montanus (J.K.Townsend, 1837)	Oreoscoptes montanus		DWC_ARCHIVE	2023-01-24T14:57:53.438Z	2022-03-02T17:41:33.833Z	false		CAN	Canada	CAN.9_1	Ontario	CAN.9.4_1	Chatham-Kent	CAN.9.4.1_1	Chatham-Kent	LC	
833163825																										OBS170241486										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS170241486	OBS170241486		obsr337065		1											PRESENT																			1987-06-03T00:00:00				1987	6	3												NORTH_AMERICA				CA	Ontario	Rainy River		Atikokan, Rainy River									48.756886	-91.625435																																																	avibase-F6DF700B	Oreoscoptes montanus (J.K.Townsend, 1837)								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes	Oreoscoptes			montanus			SPECIES		Sage Thrasher		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	CA	2023-01-24T14:56:30.761Z								CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494973	2494973	1	44	212	729	9321	2494972		2494973	Oreoscoptes montanus	Oreoscoptes montanus (J.K.Townsend, 1837)	Oreoscoptes montanus		DWC_ARCHIVE	2023-01-24T14:56:30.761Z	2022-03-02T17:41:33.833Z	false		CAN	Canada	CAN.9_1	Ontario	CAN.9.43_1	Rainy River	CAN.9.43.3_1	Atikokan	LC	
833159324																										OBS170297911										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS170297911	OBS170297911		obsr337065		1											PRESENT																			1981-05-04T00:00:00				1981	5	4												NORTH_AMERICA				CA	Ontario	Chatham-Kent		Rondeau Provincial Park (general location for observations within the park)									42.273582	-81.86337																																																	avibase-F6DF700B	Oreoscoptes montanus (J.K.Townsend, 1837)								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes	Oreoscoptes			montanus			SPECIES		Sage Thrasher		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	CA	2023-01-24T14:56:32.708Z								CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494973	2494973	1	44	212	729	9321	2494972		2494973	Oreoscoptes montanus	Oreoscoptes montanus (J.K.Townsend, 1837)	Oreoscoptes montanus		DWC_ARCHIVE	2023-01-24T14:56:32.708Z	2022-03-02T17:41:33.833Z	false		CAN	Canada	CAN.9_1	Ontario	CAN.9.4_1	Chatham-Kent	CAN.9.4.1_1	Chatham-Kent	LC	
833158969																										OBS47572799										CC_BY_4_0																							CLO	EBIRD_CAN			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD_CAN:OBS47572799	OBS47572799		obsr142037		2											PRESENT																			1974-04-04T00:00:00				1974	4	4												NORTH_AMERICA				CA	British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls									49.309902	-119.639915																																																	avibase-F6DF700B	Oreoscoptes montanus (J.K.Townsend, 1837)								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes	Oreoscoptes			montanus			SPECIES		Sage Thrasher		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	CA	2023-01-24T14:54:54.184Z								CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494973	2494973	1	44	212	729	9321	2494972		2494973	Oreoscoptes montanus	Oreoscoptes montanus (J.K.Townsend, 1837)	Oreoscoptes montanus		DWC_ARCHIVE	2023-01-24T14:54:54.184Z	2022-03-02T17:41:33.833Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.21_1	Okanagan-Similkameen	CAN.2.21.11_1	Okanagan-Similkameen D	LC	
833156467																										OBS170297908										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS170297908	OBS170297908		obsr337065		1											PRESENT																			1981-05-01T00:00:00				1981	5	1												NORTH_AMERICA				CA	Ontario	Chatham-Kent		Rondeau Provincial Park (general location for observations within the park)									42.273582	-81.86337																																																	avibase-F6DF700B	Oreoscoptes montanus (J.K.Townsend, 1837)								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes	Oreoscoptes			montanus			SPECIES		Sage Thrasher		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	CA	2023-01-24T14:58:21.323Z								CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494973	2494973	1	44	212	729	9321	2494972		2494973	Oreoscoptes montanus	Oreoscoptes montanus (J.K.Townsend, 1837)	Oreoscoptes montanus		DWC_ARCHIVE	2023-01-24T14:58:21.323Z	2022-03-02T17:41:33.833Z	false		CAN	Canada	CAN.9_1	Ontario	CAN.9.4_1	Chatham-Kent	CAN.9.4.1_1	Chatham-Kent	LC	
833156385																										OBS170297919										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS170297919	OBS170297919		obsr337065		1											PRESENT																			1981-05-12T00:00:00				1981	5	12												NORTH_AMERICA				CA	Ontario	Chatham-Kent		Rondeau Provincial Park (general location for observations within the park)									42.273582	-81.86337																																																	avibase-F6DF700B	Oreoscoptes montanus (J.K.Townsend, 1837)								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes	Oreoscoptes			montanus			SPECIES		Sage Thrasher		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	CA	2023-01-24T14:57:37.842Z								CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494973	2494973	1	44	212	729	9321	2494972		2494973	Oreoscoptes montanus	Oreoscoptes montanus (J.K.Townsend, 1837)	Oreoscoptes montanus		DWC_ARCHIVE	2023-01-24T14:57:37.842Z	2022-03-02T17:41:33.833Z	false		CAN	Canada	CAN.9_1	Ontario	CAN.9.4_1	Chatham-Kent	CAN.9.4.1_1	Chatham-Kent	LC	
833156261																										OBS170297916										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS170297916	OBS170297916		obsr337065		1											PRESENT																			1981-05-09T00:00:00				1981	5	9												NORTH_AMERICA				CA	Ontario	Chatham-Kent		Rondeau Provincial Park (general location for observations within the park)									42.273582	-81.86337																																																	avibase-F6DF700B	Oreoscoptes montanus (J.K.Townsend, 1837)								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes	Oreoscoptes			montanus			SPECIES		Sage Thrasher		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	CA	2023-01-24T15:14:13.857Z								CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494973	2494973	1	44	212	729	9321	2494972		2494973	Oreoscoptes montanus	Oreoscoptes montanus (J.K.Townsend, 1837)	Oreoscoptes montanus		DWC_ARCHIVE	2023-01-24T15:14:13.857Z	2022-03-02T17:41:33.833Z	false		CAN	Canada	CAN.9_1	Ontario	CAN.9.4_1	Chatham-Kent	CAN.9.4.1_1	Chatham-Kent	LC	
833155524																										OBS170297909										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS170297909	OBS170297909		obsr337065		1											PRESENT																			1981-05-02T00:00:00				1981	5	2												NORTH_AMERICA				CA	Ontario	Chatham-Kent		Rondeau Provincial Park (general location for observations within the park)									42.273582	-81.86337																																																	avibase-F6DF700B	Oreoscoptes montanus (J.K.Townsend, 1837)								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes	Oreoscoptes			montanus			SPECIES		Sage Thrasher		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	CA	2023-01-24T14:58:21.522Z								CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494973	2494973	1	44	212	729	9321	2494972		2494973	Oreoscoptes montanus	Oreoscoptes montanus (J.K.Townsend, 1837)	Oreoscoptes montanus		DWC_ARCHIVE	2023-01-24T14:58:21.522Z	2022-03-02T17:41:33.833Z	false		CAN	Canada	CAN.9_1	Ontario	CAN.9.4_1	Chatham-Kent	CAN.9.4.1_1	Chatham-Kent	LC	
833154023																										OBS170297921										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS170297921	OBS170297921		obsr337065		1											PRESENT																			1981-05-14T00:00:00				1981	5	14												NORTH_AMERICA				CA	Ontario	Chatham-Kent		Rondeau Provincial Park (general location for observations within the park)									42.273582	-81.86337																																																	avibase-F6DF700B	Oreoscoptes montanus (J.K.Townsend, 1837)								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes	Oreoscoptes			montanus			SPECIES		Sage Thrasher		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	CA	2023-01-24T14:57:45.067Z								CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494973	2494973	1	44	212	729	9321	2494972		2494973	Oreoscoptes montanus	Oreoscoptes montanus (J.K.Townsend, 1837)	Oreoscoptes montanus		DWC_ARCHIVE	2023-01-24T14:57:45.067Z	2022-03-02T17:41:33.833Z	false		CAN	Canada	CAN.9_1	Ontario	CAN.9.4_1	Chatham-Kent	CAN.9.4.1_1	Chatham-Kent	LC	
833152078																										OBS170297912										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS170297912	OBS170297912		obsr337065		1											PRESENT																			1981-05-05T00:00:00				1981	5	5												NORTH_AMERICA				CA	Ontario	Chatham-Kent		Rondeau Provincial Park (general location for observations within the park)									42.273582	-81.86337																																																	avibase-F6DF700B	Oreoscoptes montanus (J.K.Townsend, 1837)								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes	Oreoscoptes			montanus			SPECIES		Sage Thrasher		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	CA	2023-01-24T14:58:09.979Z								CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494973	2494973	1	44	212	729	9321	2494972		2494973	Oreoscoptes montanus	Oreoscoptes montanus (J.K.Townsend, 1837)	Oreoscoptes montanus		DWC_ARCHIVE	2023-01-24T14:58:09.979Z	2022-03-02T17:41:33.833Z	false		CAN	Canada	CAN.9_1	Ontario	CAN.9.4_1	Chatham-Kent	CAN.9.4.1_1	Chatham-Kent	LC	
833141574																										OBS170241219										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS170241219	OBS170241219		obsr337065		1											PRESENT																			1985-07-21T00:00:00				1985	7	21												NORTH_AMERICA				CA	Ontario	Chatham-Kent		Rondeau Provincial Park (general location for observations within the park)									42.273582	-81.86337																																																	avibase-F6DF700B	Oreoscoptes montanus (J.K.Townsend, 1837)								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes	Oreoscoptes			montanus			SPECIES		Sage Thrasher		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	CA	2023-01-24T14:57:45.258Z								CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494973	2494973	1	44	212	729	9321	2494972		2494973	Oreoscoptes montanus	Oreoscoptes montanus (J.K.Townsend, 1837)	Oreoscoptes montanus		DWC_ARCHIVE	2023-01-24T14:57:45.258Z	2022-03-02T17:41:33.833Z	false		CAN	Canada	CAN.9_1	Ontario	CAN.9.4_1	Chatham-Kent	CAN.9.4.1_1	Chatham-Kent	LC	
833023745																										OBS170297905										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS170297905	OBS170297905		obsr337065		1											PRESENT																			1981-04-28T00:00:00				1981	4	28												NORTH_AMERICA				CA	Ontario	Chatham-Kent		Rondeau Provincial Park (general location for observations within the park)									42.273582	-81.86337																																																	avibase-F6DF700B	Oreoscoptes montanus (J.K.Townsend, 1837)								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes	Oreoscoptes			montanus			SPECIES		Sage Thrasher		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	CA	2023-01-24T15:15:34.781Z								CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494973	2494973	1	44	212	729	9321	2494972		2494973	Oreoscoptes montanus	Oreoscoptes montanus (J.K.Townsend, 1837)	Oreoscoptes montanus		DWC_ARCHIVE	2023-01-24T15:15:34.781Z	2022-03-02T17:41:33.833Z	false		CAN	Canada	CAN.9_1	Ontario	CAN.9.4_1	Chatham-Kent	CAN.9.4.1_1	Chatham-Kent	LC	
833023444																										OBS170241708										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS170241708	OBS170241708		obsr337065		1											PRESENT																			1965-05-12T00:00:00				1965	5	12												NORTH_AMERICA				CA	Ontario	Essex		Point Pelee National Park (general location for observations within the park)									41.9554	-82.514																																																	avibase-F6DF700B	Oreoscoptes montanus (J.K.Townsend, 1837)								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes	Oreoscoptes			montanus			SPECIES		Sage Thrasher		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	CA	2023-01-24T15:15:17.681Z								CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494973	2494973	1	44	212	729	9321	2494972		2494973	Oreoscoptes montanus	Oreoscoptes montanus (J.K.Townsend, 1837)	Oreoscoptes montanus		DWC_ARCHIVE	2023-01-24T15:15:17.681Z	2022-03-02T17:41:33.833Z	false		CAN	Canada	CAN.9_1	Ontario	CAN.9.9_1	Essex	CAN.9.9.6_1	Leamington	LC	
833023295																										OBS170241715										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS170241715	OBS170241715		obsr337065		1											PRESENT																			1966-10-20T00:00:00				1966	10	20												NORTH_AMERICA				CA	Ontario	Niagara		Port Robinson, Niagara Region									43.039295	-79.209915																																																	avibase-F6DF700B	Oreoscoptes montanus (J.K.Townsend, 1837)								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes	Oreoscoptes			montanus			SPECIES		Sage Thrasher		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	CA	2023-01-24T14:56:00.581Z								CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494973	2494973	1	44	212	729	9321	2494972		2494973	Oreoscoptes montanus	Oreoscoptes montanus (J.K.Townsend, 1837)	Oreoscoptes montanus		DWC_ARCHIVE	2023-01-24T14:56:00.581Z	2022-03-02T17:41:33.833Z	false		CAN	Canada	CAN.9_1	Ontario	CAN.9.32_1	Niagara	CAN.9.32.9_1	Thorold	LC	
833020447																										OBS170297917										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS170297917	OBS170297917		obsr337065		1											PRESENT																			1981-05-10T00:00:00				1981	5	10												NORTH_AMERICA				CA	Ontario	Chatham-Kent		Rondeau Provincial Park (general location for observations within the park)									42.273582	-81.86337																																																	avibase-F6DF700B	Oreoscoptes montanus (J.K.Townsend, 1837)								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes	Oreoscoptes			montanus			SPECIES		Sage Thrasher		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	CA	2023-01-24T15:12:23.046Z								CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494973	2494973	1	44	212	729	9321	2494972		2494973	Oreoscoptes montanus	Oreoscoptes montanus (J.K.Townsend, 1837)	Oreoscoptes montanus		DWC_ARCHIVE	2023-01-24T15:12:23.046Z	2022-03-02T17:41:33.833Z	false		CAN	Canada	CAN.9_1	Ontario	CAN.9.4_1	Chatham-Kent	CAN.9.4.1_1	Chatham-Kent	LC	
833018984																										OBS170297904										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS170297904	OBS170297904		obsr337065		1											PRESENT																			1981-04-27T00:00:00				1981	4	27												NORTH_AMERICA				CA	Ontario	Chatham-Kent		Rondeau Provincial Park (general location for observations within the park)									42.273582	-81.86337																																																	avibase-F6DF700B	Oreoscoptes montanus (J.K.Townsend, 1837)								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes	Oreoscoptes			montanus			SPECIES		Sage Thrasher		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	CA	2023-01-24T15:16:41.760Z								CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494973	2494973	1	44	212	729	9321	2494972		2494973	Oreoscoptes montanus	Oreoscoptes montanus (J.K.Townsend, 1837)	Oreoscoptes montanus		DWC_ARCHIVE	2023-01-24T15:16:41.760Z	2022-03-02T17:41:33.833Z	false		CAN	Canada	CAN.9_1	Ontario	CAN.9.4_1	Chatham-Kent	CAN.9.4.1_1	Chatham-Kent	LC	
833018144																										OBS170297906										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS170297906	OBS170297906		obsr337065		1											PRESENT																			1981-04-29T00:00:00				1981	4	29												NORTH_AMERICA				CA	Ontario	Chatham-Kent		Rondeau Provincial Park (general location for observations within the park)									42.273582	-81.86337																																																	avibase-F6DF700B	Oreoscoptes montanus (J.K.Townsend, 1837)								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes	Oreoscoptes			montanus			SPECIES		Sage Thrasher		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	CA	2023-01-24T15:16:57.643Z								CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494973	2494973	1	44	212	729	9321	2494972		2494973	Oreoscoptes montanus	Oreoscoptes montanus (J.K.Townsend, 1837)	Oreoscoptes montanus		DWC_ARCHIVE	2023-01-24T15:16:57.643Z	2022-03-02T17:41:33.833Z	false		CAN	Canada	CAN.9_1	Ontario	CAN.9.4_1	Chatham-Kent	CAN.9.4.1_1	Chatham-Kent	LC	
